Gene	Histone 0min Rep1	Histone 30min Rep1	Histone 60min Rep1	Histone 90min Rep1	Histone 0min Rep2	Histone 30min Rep2	Histone 60min Rep2	Histone 90min Rep2	Histone 0min Rep3	Histone 30min Rep3	Histone 60min Rep3	Histone 90min Rep3
YDL021W	0.036115475	0.038441411	0.020970696	0.018815845	0.03192883	0.030794754	0.019668113	0.01660199	0.029962573	0.026814948	0.020045824	0.017194627
YDL028C	0.238192745	0.177059832	0.126384529	0.103823193	0.292065904	0.186171104	0.144810859	0.117048054	0.253380994	0.179850812	0.140690457	0.11356177
YDL029W	0.193229807	0.139506971	0.099678632	0.080394577	0.230143464	0.146958128	0.114009453	0.099603889	0.179636385	0.142855918	0.11044329	0.085161355
YDL030W	0.077047657	0.058861038	0.039885596	0.031931252	0.080009941	0.06534496	0.039905186	0.03176527	0.081807212	0.05693221	0.041530577	0.031989883
YDL031W	0.191015948	0.140744004	0.097030513	0.076599484	0.231209644	0.153369949	0.111367955	0.092930025	0.211554791	0.146427239	0.111754658	0.090774866
YDL036C	0.118429781	0.08863242	0.061520749	0.049517191	0.132406744	0.092666337	0.067139305	0.05549024	0.115780323	0.093018158	0.065172722	0.053762143
YDL037C	0.043955793	0.040392587	0.026985436	0.019739071	0.049667067	0.043530475	0.022069298	0.020632551	0.042942781	0.037459326	0.024237465	0.022699586
YDL039C	0.046496015	0.036743981	0.026619281	0.020284154	0.04819798	0.039343046	0.024520421	0.023951312	0.043866011	0.032905355	0.025586665	0.018189442
YDL040C	0.184857217	0.135147586	0.091612375	0.076897359	0.219189365	0.146643366	0.106442208	0.08945661	0.192270072	0.134215836	0.101350164	0.090009297
YDL043C	0.09352018	0.076675333	0.041083754	0.039554722	0.114056493	0.085640117	0.05476573	0.045076177	0.110837955	0.075768396	0.051981567	0.0370181
YDL044C	0.1246652	0.095922366	0.063946624	0.050041775	0.142656434	0.107414822	0.066377986	0.062600559	0.131100723	0.100919314	0.078713314	0.056052874
YDL045C	0.08221443	0.060407432	0.039781883	0.034026631	0.086409271	0.068542738	0.039710594	0.038294395	0.07517495	0.05246492	0.042665478	0.034244493
YDL045W-A	0.046454878	0.040958944	0.02977183	0.025935941	0.067505042	0.049691115	0.032539087	0.028028764	0.037017802	0.042562594	0.035374663	0.031462444
YDL046W	0.131716174	0.076164592	0.057675234	0.044046107	0.138303776	0.093238048	0.064053979	0.05565386	0.111963023	0.084605025	0.059139157	0.042480295
YDL047W	0.262430721	0.180568621	0.116833526	0.101220167	0.335245603	0.218871748	0.155811002	0.131587263	0.266554418	0.177731546	0.148932717	0.110365074
YDL048C	0.040810483	0.036282039	0.022046422	0.019949547	0.044485206	0.038676069	0.024138378	0.022072745	0.037704843	0.03161799	0.022787274	0.018897911
YDL049C	0.029974452	0.024147295	0.020557297	0.015599662	0.033108149	0.028608804	0.018278315	0.017271538	0.028694164	0.025093234	0.017047943	0.01416912
YDL052C	0.080945246	0.061990079	0.040944817	0.035804639	0.107992959	0.079662982	0.053271753	0.043797737	0.093294637	0.065852621	0.045003511	0.035218234
YDL053C	0.053339713	0.045581944	0.031651195	0.024534027	0.064747082	0.055776971	0.035288837	0.033856724	0.060299036	0.047415783	0.037391398	0.027493081
YDL054C	0.046253945	0.037781795	0.023850376	0.023560357	0.052091073	0.042500922	0.025619508	0.024047023	0.049463167	0.035290159	0.027270645	0.024680423
YDL055C	0.377735176	0.237738267	0.124366292	0.099909279	0.44541143	0.252652455	0.165652775	0.110768701	0.351402369	0.219493269	0.152458404	0.097521387
YDL056W	0.225012554	0.160537397	0.105269272	0.090571219	0.270565807	0.17134391	0.124713099	0.106478838	0.232287152	0.161104589	0.116331707	0.096258686
YDL057W	0.042919398	0.036138918	0.026136405	0.021638631	0.057508765	0.040553422	0.023819604	0.021179707	0.047942215	0.036611691	0.024273486	0.022699415
YDL058W	0.202085181	0.154542575	0.104356347	0.092556248	0.233999816	0.161749097	0.120243089	0.106994518	0.211126698	0.155951461	0.121375708	0.096785894
YDL059C	0.039283329	0.03116941	0.022992527	0.017501268	0.041446993	0.037847686	0.019846252	0.020991478	0.035324117	0.022709742	0.023583247	0.018944781
YDL060W	0.274705113	0.196218377	0.142903636	0.121003261	0.326594781	0.209287784	0.161227139	0.141540283	0.29010436	0.205705431	0.164978559	0.134363858
YDL061C	0.545831076	0.389843275	0.247319854	0.195658099	0.659316953	0.44601007	0.294901673	0.235961778	0.644446421	0.454694749	0.275582678	0.182818269
YDL064W	0.048831015	0.047035974	0.027629123	0.022895764	0.056737497	0.046667745	0.03311537	0.029705045	0.052163252	0.03928043	0.030479094	0.029654733
YDL065C	0.129163539	0.080300204	0.050874334	0.047461154	0.138396259	0.090710945	0.063544906	0.058247617	0.121852803	0.090874112	0.059820619	0.048193731
YDL066W	0.103973814	0.06304927	0.046445807	0.03992287	0.115545939	0.077331764	0.05481171	0.044781434	0.104141219	0.079297054	0.057131678	0.046786234
YDL067C	0.038847383	0.032157583	0.025891339	0.027862711	0.045135161	0.037814989	0.022883194	0.022830672	0.0345078	0.034436978	0.031773689	0.024627783
YDL072C	0.056030737	0.036946127	0.027066578	0.027568413	0.065660533	0.049185085	0.034522737	0.030861431	0.063800235	0.036863935	0.031659441	0.023263235
YDL073W	0.167902825	0.124494272	0.089075095	0.07122148	0.201001759	0.136048025	0.101232749	0.090075985	0.179716746	0.126913753	0.095363052	0.08278809
YDL074C	0.328246666	0.240688146	0.170709598	0.146330448	0.381710718	0.256600107	0.20000114	0.170116301	0.331287987	0.250866709	0.193307461	0.158606528
YDL075W	0.55589591	0.389828873	0.255979817	0.209149932	0.636299402	0.454485978	0.324859024	0.240365518	0.634283301	0.420319056	0.30624599	0.249144975
YDL076C	0.085089008	0.062530946	0.041246179	0.034746809	0.097715066	0.075704953	0.043794832	0.044701392	0.087607808	0.060619455	0.046044907	0.035689742
YDL077C	0.100567702	0.079291988	0.055829636	0.044129462	0.124624893	0.085973323	0.065238154	0.051710331	0.103112864	0.079975375	0.065694431	0.049866374
YDL078C	0.051325496	0.040729262	0.031384228	0.024407926	0.066623797	0.044947625	0.032123051	0.028381676	0.053454524	0.037991136	0.034617984	0.0239004
YDL079C	0.039757279	0.03600927	0.024542872	0.021240779	0.04512367	0.035330221	0.022022741	0.025447553	0.03650818	0.029381687	0.024802314	0.018877392
YDL080C	0.112476985	0.08421256	0.051707754	0.0478756	0.136869884	0.099121625	0.066356074	0.058712774	0.123451398	0.08952719	0.069541474	0.053060564
YDL081C	0.129198352	0.102877829	0.081059399	0.073243206	0.176507931	0.128634545	0.105911003	0.07803266	0.136203128	0.097401573	0.092183542	0.055715913
YDL082W	0.429662101	0.351629077	0.227522665	0.204202398	0.565036979	0.370291038	0.27843104	0.23225002	0.47131578	0.347273162	0.283338428	0.205502166
YDL083C	0.555462156	0.382406639	0.251329002	0.213621313	0.710474182	0.435471912	0.330960575	0.256581404	0.580272376	0.463505954	0.335993043	0.223900794
YDL084W	0.361525893	0.257589852	0.165892911	0.149868177	0.440457327	0.27075813	0.21660104	0.178600202	0.351107912	0.267015096	0.190741424	0.157290755
YDL085C-A	0.029967633	0.025743913	0.019621193	0.016806768	0.0364777	0.027417739	0.015723188	0.014973188	0.022801271	0.034669256	0.024417763	0.016622874
YDL085W	0.034263723	0.029463841	0.01824055	0.016862363	0.037213803	0.032062741	0.020744516	0.018736369	0.031826469	0.029578624	0.024297947	0.017629063
YDL087C	0.043659786	0.032466628	0.023373291	0.020777232	0.056423257	0.036947234	0.023895824	0.025689692	0.043507083	0.032060884	0.030480444	0.022085604
YDL088C	0.304812878	0.213335185	0.146127127	0.133123122	0.364567547	0.239884406	0.178659724	0.158162551	0.297085247	0.207336551	0.177707225	0.133402743
YDL089W	0.07626806	0.05833301	0.037978465	0.033187205	0.098239485	0.064268493	0.048979876	0.040984764	0.082173421	0.062872521	0.047913019	0.030668489
YDL090C	0.054534464	0.043737246	0.027704015	0.024084282	0.070404517	0.049135999	0.031963191	0.032574713	0.058630365	0.044425421	0.033949909	0.027351744
YDL091C	0.083067513	0.066716285	0.040995958	0.034243069	0.112929525	0.070557064	0.04632711	0.042504837	0.084024327	0.06889008	0.045861138	0.040792001
YDL092W	0.048227961	0.036565127	0.031442551	0.024568136	0.060234311	0.044214243	0.03297288	0.027619546	0.05277854	0.039465	0.033040184	0.02416383
YDL097C	0.324365467	0.225613408	0.155015562	0.137697336	0.416537967	0.25555667	0.193724376	0.153916178	0.34122713	0.23804514	0.191713743	0.152808701
YDL098C	0.060956979	0.055710812	0.034428949	0.028265779	0.083871126	0.060980161	0.041231315	0.035110383	0.071940065	0.043339759	0.037758371	0.032848952
YDL099W	0.19381282	0.139422687	0.087950065	0.08627487	0.241812336	0.149190739	0.112082752	0.097448824	0.207993709	0.144465878	0.115195026	0.09353263
YDL100C	0.150222176	0.106044576	0.076670193	0.063957751	0.212854013	0.126299417	0.089669361	0.074509218	0.169162788	0.113922101	0.094634251	0.069240852
YDL101C	0.079905149	0.065310031	0.042263054	0.036050728	0.105279792	0.065249783	0.053114653	0.044827512	0.087709743	0.0647307	0.053916599	0.037587248
YDL102W	0.142316215	0.104376654	0.074854959	0.060846834	0.171533485	0.114163474	0.088868895	0.07619398	0.14409965	0.103344635	0.08973133	0.068552845
YDL103C	0.102154039	0.076609319	0.05220587	0.043032384	0.120510429	0.078456521	0.065800845	0.052298839	0.104427929	0.073711525	0.061499257	0.044243066
YDL104C	0.08110129	0.061754583	0.045437574	0.03377898	0.112825308	0.066686042	0.048289252	0.04708917	0.099556569	0.067600725	0.06010382	0.04359623
YDL105W	0.112680934	0.085050969	0.058464306	0.044418027	0.123776193	0.095231438	0.06140355	0.051033796	0.114937473	0.071582951	0.070722876	0.047858328
YDL106C	0.272626452	0.211287471	0.14412092	0.124232496	0.345427863	0.205923921	0.174283983	0.145099517	0.275494903	0.215065898	0.170145689	0.130497893
YDL107W	0.073213452	0.054767072	0.033794567	0.028790711	0.096228984	0.05536408	0.037263608	0.038060701	0.080820197	0.050979401	0.045452751	0.033097391
YDL108W	0.110742435	0.080880814	0.054703134	0.04498254	0.136152821	0.087750372	0.060519825	0.053407169	0.117654161	0.089092958	0.063907417	0.045967271
YDL109C	0.078103141	0.04995285	0.034885719	0.027106234	0.092771516	0.053028051	0.041097226	0.031746533	0.079369364	0.056066057	0.044220062	0.032165529
YDL110C	0.06737385	0.044544768	0.025151932	0.023668258	0.089934377	0.048364106	0.02969513	0.032677177	0.070318938	0.039667751	0.038924993	0.028765316
YDL111C	0.094577744	0.075464348	0.046778376	0.040227481	0.125669947	0.08622098	0.057349771	0.050709471	0.109839737	0.07894099	0.065722422	0.047458733
YDL112W	0.185416894	0.135973266	0.093019493	0.074338728	0.230119823	0.136728635	0.106565085	0.090218306	0.193621405	0.138221444	0.111374166	0.085039351
YDL113C	0.149372791	0.107132869	0.070101069	0.060456705	0.175818061	0.116608798	0.085031567	0.075801915	0.146703431	0.114075376	0.08745734	0.068012433
YDL114W	0.034855009	0.026919395	0.019517081	0.01712931	0.044438108	0.025960613	0.020447506	0.02264804	0.031167789	0.029078822	0.024738886	0.020021437
YDL116W	0.323274119	0.234635597	0.155327672	0.142199496	0.378399823	0.229152891	0.183275188	0.161640263	0.313852697	0.235121187	0.183121087	0.146009156
YDL117W	0.22907836	0.170237752	0.1112864	0.099734546	0.285930155	0.1662996	0.134210031	0.110866542	0.230762862	0.17984046	0.133084887	0.106932138
YDL120W	0.036196651	0.029292305	0.020181861	0.01751725	0.042652667	0.026586404	0.021834674	0.025983158	0.036135137	0.021502417	0.02961833	0.01834528
YDL121C	0.055535164	0.04971594	0.032642371	0.026497782	0.081116153	0.046380244	0.042381738	0.034638318	0.070994087	0.042386111	0.040109502	0.033249564
YDL122W	0.378347835	0.274688338	0.177823492	0.153991309	0.439649465	0.274140334	0.206923567	0.187072902	0.389540486	0.269128309	0.210089935	0.170154962
YDL123W	0.033934284	0.030999799	0.016342681	0.014602738	0.036501052	0.037696194	0.022420175	0.023903128	0.03300152	0.024684813	0.021214057	0.023204794
YDL124W	0.140441441	0.092049681	0.055070301	0.045204349	0.18875576	0.102570765	0.070761312	0.052816267	0.139190722	0.085585173	0.057704782	0.048934202
YDL125C	0.059848741	0.042734544	0.031378497	0.023425706	0.06712001	0.050492675	0.033270726	0.029182706	0.066637449	0.046304711	0.033322738	0.026576645
YDL126C	0.419809726	0.298705046	0.20422289	0.184369783	0.51383052	0.305563427	0.242788472	0.224514477	0.411198489	0.296761801	0.231803603	0.204206343
YDL127W	0.096538227	0.071473572	0.039815889	0.035335476	0.124925759	0.078041438	0.049927437	0.03853708	0.108662338	0.070073984	0.047561207	0.04443075
YDL128W	0.144654037	0.107356948	0.069141671	0.057336316	0.18593381	0.120477451	0.085229151	0.070208528	0.155227018	0.103553729	0.080730667	0.059251023
YDL129W	0.069643941	0.049032213	0.031205793	0.026098612	0.092298167	0.05095547	0.038701571	0.034314911	0.071924831	0.050429308	0.039747329	0.026248584
YDL130W	0.205423051	0.151121912	0.095369225	0.068159172	0.264563293	0.155122847	0.104484003	0.090125953	0.221528195	0.150677096	0.116008387	0.077006442
YDL130W-A	0.032748161	0.02776049	0.016747479	0.018484444	0.045267061	0.032981778	0.025357973	0.023225847	0.033766579	0.032960479	0.022521563	0.018006157
YDL131W	0.149979305	0.102597955	0.063192713	0.055086708	0.171452431	0.10765585	0.073796701	0.066091753	0.170222831	0.108779943	0.075748457	0.059140431
YDL132W	0.206340157	0.14585581	0.095600032	0.079709811	0.238429435	0.152569667	0.112879024	0.094549143	0.185903467	0.144702882	0.111046312	0.099233314
YDL133C-A	0.054702077	0.055729962	0.027194385	0.027197538	0.070528974	0.045250192	0.071574897	0.045566551	0.05199591	0.05555691	0.046458885	0.030677333
YDL133W	0.212994549	0.155777754	0.098041369	0.086651202	0.268681672	0.165396801	0.119578058	0.101270044	0.234032741	0.160579693	0.112377888	0.096117119
YDL134C	0.259559897	0.178124613	0.121230227	0.098265136	0.314678996	0.185396515	0.147296965	0.121547983	0.267513188	0.179032945	0.130303379	0.1020339
YDL135C	0.08975691	0.051351805	0.035268685	0.029609263	0.126377076	0.060259775	0.043513038	0.037869443	0.093658525	0.068611023	0.04570568	0.03146391
YDL136W	0.423507845	0.294032665	0.186990033	0.162136115	0.499938306	0.312044525	0.241849385	0.197292875	0.410309934	0.312109883	0.240466682	0.184156689
YDL137W	0.319059223	0.183207112	0.124756663	0.105681009	0.340126231	0.213247467	0.167510366	0.120814473	0.29108459	0.210231121	0.142519233	0.108293734
YDL138W	0.1528684	0.103531149	0.07314074	0.058263743	0.193345841	0.116077957	0.088024761	0.073936395	0.162605609	0.108690914	0.085218751	0.066785235
YDL139C	0.0445895	0.033093301	0.022091058	0.017546652	0.047109659	0.033079028	0.02275861	0.022867912	0.048702121	0.037080414	0.025473182	0.019555362
YDL140C	0.526496432	0.375044349	0.270405893	0.242974466	0.597379867	0.396587722	0.312419219	0.28351367	0.518988045	0.375863387	0.309390011	0.259771061
YDL141W	0.134841961	0.099743756	0.067657836	0.057970192	0.165870218	0.096102067	0.081035165	0.074548716	0.134614763	0.102604962	0.077624599	0.060756867
YDL142C	0.064741218	0.050841549	0.034433437	0.031706088	0.089926797	0.053353404	0.037669835	0.036805112	0.05612438	0.041039878	0.042248689	0.03382007
YDL143W	0.348660177	0.25197298	0.171926035	0.150685006	0.391580379	0.257701953	0.195856313	0.172321547	0.320926824	0.251718917	0.195640139	0.157017917
YDL144C	0.071575469	0.050060248	0.037735306	0.026021517	0.084708621	0.062722058	0.038581655	0.034515426	0.069883774	0.052298246	0.038298191	0.029861354
YDL145C	0.310861434	0.234536922	0.165071759	0.142117183	0.370968443	0.237840692	0.185169804	0.164057193	0.3159774	0.236974982	0.184617015	0.150207289
YDL146W	0.126830787	0.099114774	0.061412416	0.053871885	0.158846927	0.096868754	0.076147877	0.069297173	0.133368894	0.10187451	0.074867028	0.060912475
YDL147W	0.439001742	0.291103367	0.182256651	0.184084617	0.494632214	0.305399182	0.2326968	0.196460768	0.438976599	0.280213907	0.245176388	0.188759425
YDL148C	0.294110791	0.215325985	0.154263454	0.135364472	0.358783836	0.233857185	0.193628129	0.157228528	0.313680958	0.227051399	0.180311581	0.146503509
YDL149W	0.076691303	0.057580253	0.0367785	0.033475376	0.086295837	0.057192414	0.039939375	0.037919999	0.073354083	0.054336816	0.042534436	0.032476759
YDL154W	0.09502837	0.06924386	0.043525926	0.040310333	0.112752783	0.072475538	0.054403752	0.047536051	0.093990985	0.069158202	0.055809653	0.03991684
YDL155W	0.332657922	0.255604586	0.183606953	0.152285224	0.419747424	0.254897907	0.207039737	0.179451908	0.33127671	0.239183732	0.202882417	0.16433191
YDL156W	0.10159785	0.071773659	0.052846422	0.03842257	0.126862903	0.077926177	0.057662533	0.053025593	0.102656407	0.070047073	0.058591054	0.041582464
YDL157C	0.046979317	0.033788415	0.024108602	0.023149765	0.04754507	0.038014667	0.029741625	0.025450246	0.042838627	0.043345672	0.035976709	0.024749571
YDL159W-A	0.068155295	0.061111197	0.042162652	0.040191538	0.126139773	0.076709303	0.04145953	0.048828	0.110386167	0.078642962	0.080014674	0.050963152
YDL160C	0.403931688	0.311179853	0.207460583	0.181267163	0.476019932	0.335165589	0.25592596	0.216659563	0.405727201	0.30049204	0.242544736	0.202167277
YDL160C-A	0.068554008	0.051729905	0.033596609	0.031790416	0.075612918	0.055421284	0.043250016	0.039746263	0.049116243	0.044931391	0.046864379	0.046305214
YDL165W	0.068995908	0.050042342	0.036885991	0.033693944	0.083226708	0.06352399	0.038635161	0.036218215	0.073719035	0.058714104	0.041952253	0.038133528
YDL166C	0.08518898	0.063510852	0.041936438	0.034961574	0.104485793	0.066724618	0.04951634	0.040723111	0.072963121	0.063231478	0.04878648	0.040017072
YDL167C	0.255175458	0.20113854	0.134120822	0.111934565	0.328161806	0.194389375	0.164046283	0.123433912	0.296088791	0.20545812	0.159382044	0.125877438
YDL168W	0.076193697	0.05641463	0.036514255	0.028248022	0.094698658	0.063198176	0.044422309	0.034905442	0.082949675	0.062155783	0.047541904	0.035150699
YDL169C	0.025322216	0.025337432	0.015388	0.015169028	0.034463606	0.024303793	0.02256444	0.015494525	0.027859018	0.027045027	0.019618351	0.016801016
YDL170W	0.103742226	0.070508233	0.048358038	0.039760211	0.131394385	0.077321665	0.059482657	0.047411383	0.113644711	0.081362877	0.06611537	0.044597144
YDL171C	0.200629022	0.139016274	0.094282646	0.078544091	0.234164603	0.14419342	0.114936704	0.095726377	0.207655539	0.150398148	0.116831457	0.08922884
YDL174C	0.147605609	0.106492618	0.073506217	0.063058237	0.181551699	0.122332361	0.092447896	0.072688159	0.15179562	0.110025356	0.084745077	0.067928524
YDL175C	0.098920287	0.077750307	0.055937215	0.041610452	0.122228276	0.088991497	0.065981377	0.049361907	0.110079317	0.083468159	0.059671214	0.045078195
YDL176W	0.162796106	0.12640977	0.078416973	0.072604549	0.199544008	0.132226853	0.098037207	0.086616613	0.169300735	0.127094709	0.095293171	0.077942789
YDL177C	0.053152392	0.043084827	0.0298806	0.027223119	0.067131706	0.042305772	0.037757201	0.031979212	0.060472448	0.044528304	0.036402179	0.024724386
YDL178W	0.108725443	0.073940117	0.056886381	0.044405146	0.128489922	0.087530178	0.066366997	0.056260657	0.106869876	0.086709712	0.061256498	0.050036359
YDL179W	0.10630812	0.066301082	0.047916654	0.041601904	0.13417633	0.077774325	0.058604387	0.048716289	0.098815637	0.070152069	0.053868409	0.043036119
YDL180W	0.139575145	0.100152147	0.066940434	0.057308704	0.17011453	0.106049825	0.087530684	0.068327847	0.146136575	0.106955991	0.076774656	0.059395019
YDL181W	0.028931031	0.027887957	0.025037004	0.015610089	0.040170686	0.03883962	0.019364674	0.017551566	0.035800233	0.029432942	0.026932256	0.019407725
YDL182W	0.060652442	0.041790291	0.027191979	0.022489961	0.075653353	0.044126582	0.033857355	0.029850155	0.065811809	0.047474836	0.036464832	0.030730088
YDL183C	0.0415579	0.033569335	0.022088753	0.014800331	0.051962968	0.038091471	0.024182891	0.025458682	0.044434856	0.034774603	0.029466774	0.02303409
YDL184C	0.088839859	0.060115526	0.043699897	0.046637551	0.108883949	0.097691449	0.072157462	0.052512141	0.083580141	0.101443731	0.089795077	0.086010218
YDL188C	0.117546135	0.084561942	0.058163136	0.048001392	0.146762482	0.099537812	0.070000802	0.056651159	0.119627955	0.08982053	0.06773473	0.050193868
YDL189W	0.16210487	0.122285155	0.081953839	0.067164138	0.193323143	0.124470945	0.10007072	0.088408166	0.164171344	0.119797334	0.096354475	0.077623412
YDL190C	0.167906925	0.122805459	0.083190405	0.069647221	0.19676176	0.134885865	0.097205808	0.085414599	0.165653436	0.121316424	0.089018922	0.076551743
YDL191W	0.495374957	0.348569226	0.245672992	0.195533575	0.601317246	0.387638958	0.268628583	0.227240965	0.49839243	0.364598214	0.275485138	0.200951598
YDL192W	0.255389123	0.180709198	0.119935973	0.093849811	0.290498071	0.196796778	0.155998652	0.112935341	0.253621588	0.191149198	0.137217375	0.10897676
YDL193W	0.102625213	0.07837476	0.048402526	0.043757649	0.131126184	0.085177553	0.062889699	0.050552613	0.103902653	0.076281157	0.053669131	0.046773616
YDL194W	0.051965855	0.037763162	0.026739131	0.022652283	0.064649933	0.042172139	0.032783816	0.028139389	0.053644955	0.04042722	0.034279148	0.028275823
YDL195W	0.392309962	0.275087552	0.191575003	0.171552275	0.452101215	0.291490599	0.226534603	0.200268501	0.365591277	0.263757539	0.222762681	0.188361143
YDL196W	0.066189936	0.03722637	0.034612412	0.027045782	0.081644133	0.046853855	0.048099427	0.034317452	0.062463148	0.051288136	0.057161142	0.047006003
YDL197C	0.148007503	0.105663546	0.074337881	0.058243759	0.190395364	0.125724236	0.082472543	0.077543631	0.154232918	0.114664414	0.077304966	0.067647816
YDL198C	0.03980715	0.030354175	0.020835394	0.016117751	0.041830697	0.034093826	0.025148338	0.022639761	0.048668862	0.031619275	0.026888685	0.023884948
YDL199C	0.036053198	0.028090976	0.019673789	0.016662546	0.046568107	0.030604738	0.025259359	0.020803192	0.041576174	0.029203705	0.028561391	0.021182561
YDL200C	0.041238924	0.027962631	0.023837464	0.024265383	0.059731811	0.036226515	0.033676028	0.025314466	0.044161414	0.039557063	0.028708758	0.023241834
YDL201W	0.139824895	0.086633951	0.059233367	0.041983322	0.165994456	0.098276541	0.070544885	0.054259568	0.140349784	0.095442208	0.075916266	0.047038427
YDL202W	0.090003359	0.056108285	0.038013651	0.031512383	0.115130867	0.061016316	0.049066339	0.042762775	0.093777337	0.063097208	0.052895079	0.039404617
YDL203C	0.137295664	0.099524633	0.072538291	0.061003184	0.163240426	0.109474416	0.091697388	0.067352415	0.142325505	0.105379043	0.078286174	0.068051517
YDL204W	0.054910853	0.038253916	0.025160793	0.019079849	0.066671299	0.04343195	0.029493618	0.027720432	0.070497019	0.046656514	0.03754404	0.025610629
YDL205C	0.13925931	0.090632146	0.06235616	0.053914224	0.158578011	0.120822665	0.08206665	0.066040439	0.147433683	0.102044405	0.075842016	0.059914966
YDL206W	0.071714942	0.057512374	0.037513363	0.031460021	0.088899827	0.054388245	0.050379901	0.038050424	0.077038462	0.060242247	0.046797644	0.040160226
YDL207W	0.180297734	0.125873639	0.086365141	0.076607826	0.206582397	0.13100663	0.10513823	0.09093267	0.17246298	0.120258779	0.100264323	0.076893559
YDL208W	0.172778359	0.090419344	0.076202947	0.053957062	0.205957684	0.116477219	0.093236775	0.066284561	0.144619541	0.114253877	0.082780996	0.071303183
YDL209C	0.149066768	0.112473366	0.071912788	0.057868375	0.176295774	0.115267176	0.094229241	0.073480842	0.145861062	0.113437414	0.083281656	0.066340031
YDL210W	0.023687456	0.020774078	0.015729024	0.013860904	0.029706042	0.021050955	0.022132296	0.017319603	0.028756932	0.023604659	0.019623179	0.01662816
YDL211C	0.079391221	0.052352726	0.044092922	0.036527481	0.092347634	0.068540814	0.055437022	0.046519689	0.083578729	0.06557545	0.048761049	0.036423052
YDL212W	0.070182148	0.046997164	0.036960774	0.027481875	0.083386352	0.060481902	0.045668705	0.036819602	0.075364657	0.053523926	0.04310951	0.031986689
YDL213C	0.085039957	0.049086969	0.030160566	0.02629086	0.096054382	0.064897636	0.039543298	0.035315009	0.081139254	0.05884651	0.036171659	0.029937001
YDL214C	0.029393417	0.021562347	0.016038113	0.012650581	0.03166442	0.025613997	0.019013978	0.015350735	0.02854841	0.022655535	0.019757713	0.01882752
YDL215C	0.224692934	0.175117621	0.112042577	0.104115191	0.264888257	0.168654221	0.140739009	0.111434271	0.23476036	0.170423327	0.130564002	0.105526743
YDL216C	0.06099067	0.043200333	0.027962833	0.02663681	0.064900717	0.052067942	0.039167056	0.028838516	0.063007503	0.043028241	0.040938076	0.028969426
YDL217C	0.064549979	0.050409436	0.039261971	0.030730752	0.085208418	0.061910838	0.045147742	0.03453233	0.086027769	0.062533082	0.047052934	0.032698441
YDL218W	0.024087604	0.019195246	0.015833008	0.013027385	0.032770263	0.02627985	0.016809913	0.016572756	0.032168534	0.024721617	0.021337021	0.015675303
YDL219W	0.028461206	0.017857899	0.013310658	0.013107618	0.034607969	0.020925695	0.016134053	0.016735305	0.024752038	0.020052124	0.021114653	0.013365698
YDL222C	0.0198281	0.014994635	0.010862649	0.010520726	0.029718615	0.018701251	0.014866943	0.015257961	0.02426182	0.017921403	0.017661409	0.014286244
YDL223C	0.053513974	0.037474761	0.025188455	0.02109021	0.066027319	0.039730841	0.033167442	0.028196203	0.057204788	0.042121545	0.036116172	0.026858881
YDL224C	0.33003728	0.244430987	0.176390592	0.150891363	0.39990589	0.262803312	0.205956355	0.167417348	0.330974935	0.25003935	0.191758056	0.156181527
YDL225W	0.226414028	0.161439705	0.115092022	0.094354589	0.261853477	0.159469465	0.136109354	0.10950657	0.208274875	0.163527514	0.122701141	0.103018714
YDL226C	0.148949781	0.114002867	0.078639219	0.069592759	0.195381506	0.128587126	0.093330344	0.077362357	0.150990682	0.109927594	0.088055558	0.071423569
YDL227C	0.036466685	0.023881928	0.015316785	0.017529043	0.040397768	0.030120344	0.025876827	0.018896634	0.036137593	0.025947967	0.022696316	0.019245051
YDL230W	0.046248328	0.030688138	0.022617125	0.02311284	0.053785436	0.042068445	0.031564994	0.02267103	0.051877962	0.034323688	0.030527087	0.024240565
YDL231C	0.220744885	0.16691759	0.115659106	0.094680275	0.262761095	0.166450269	0.139605265	0.12145065	0.225402745	0.156235356	0.12339204	0.10793628
YDL232W	0.05806564	0.038120586	0.028852153	0.025748595	0.093692207	0.042681414	0.050199505	0.029404973	0.05456073	0.040241766	0.040537937	0.034903613
YDL233W	0.07575078	0.056744686	0.039818587	0.036604718	0.101546177	0.069573521	0.048347243	0.047818105	0.078266524	0.060982439	0.051263936	0.038379527
YDL234C	0.109848183	0.079722271	0.048631992	0.044198727	0.121373113	0.074500822	0.061209672	0.05434323	0.106247681	0.073841298	0.057171855	0.047132326
YDL235C	0.062275361	0.037975069	0.033456159	0.025271796	0.086112419	0.053401218	0.044838395	0.032111254	0.067651095	0.051820613	0.032826284	0.028835486
YDL236W	0.124376917	0.091695218	0.057748732	0.050111686	0.131451026	0.091002694	0.063603682	0.053051406	0.117224677	0.084181472	0.064773643	0.049212332
YDL237W	0.058284284	0.03833781	0.024853477	0.021781082	0.069545652	0.046359566	0.034212539	0.028763959	0.057490918	0.044559398	0.031978569	0.027433795
YDL238C	0.04524327	0.03159999	0.022348123	0.019757029	0.054479101	0.034629488	0.027098451	0.024540458	0.039733956	0.034165063	0.028713461	0.023924195
YDL239C	0.101755227	0.073030484	0.049939225	0.041911719	0.117609176	0.076701116	0.061257653	0.048213932	0.095401782	0.074061563	0.059990097	0.046076849
