Gene	ZOIBetaEstimate	ZOIBetaError	ZOIBetaLower95	ZOIBetaUpper95	ZOIBetaTrend	ZINegEstimate	ZINegError	ZINegLower95	ZINegUpper95	ZINegTrend
YAL062W	-2.30244552435494	1.09316800574269	-4.60399879983115	0.10566417987348	zero	-0.459279060454048	0.363866244334321	-1.23536375634353	0.282284894039108	zero
YAL063C	-2.10265129922712	1.175922665667	-4.89571868231365	0.144016200112961	zero	-0.339663966356038	0.238607779043638	-0.870323301288014	0.124064684919866	zero
YAL063C-A	-2.14495899460424	1.10676320665756	-4.45388497338517	0.354699347937301	zero	-0.475734753805257	0.354857958173127	-1.35540310502025	0.214936880253232	zero
YAL064C-A	-2.55690437892751	0.92764430868455	-4.61876109498397	-0.674641187703924	negative	-0.541852380994521	0.267694831404106	-1.18863075606318	-0.0955714924017607	negative
YAL064W	-2.3744759426965	0.944978420342773	-4.56056862841429	-0.412664485014875	negative	-0.440370930116194	0.358789621997549	-1.17118906475661	0.439788128507393	zero
YAL064W-B	-2.35821755023748	1.15332551128651	-4.44862228763041	0.938264001388095	zero	-0.498440557537994	0.279042689736132	-1.11270790487985	0.1382384786109	zero
YAL065C	-2.53786730399792	1.08590809524524	-4.53058487150143	0.158248371347484	zero	-0.634275312233864	0.357928773310888	-1.83413305088374	0.117601353560504	zero
YAL066W	-1.77023068156079	1.2701131619569	-4.71534574420683	0.896547453695416	zero	-0.365476487322155	0.434538785448525	-1.19764494852716	0.440830408038202	zero
YAL067C	-2.25762215720538	0.842620943653301	-4.02694889807351	-0.48622445960001	negative	-0.479545034839727	0.467012599408713	-1.47746200900551	0.311995414074801	zero
YAL067W-A	-2.18618484471558	1.05245424832098	-4.42473127516911	0.00617949213643557	zero	-0.418729638000166	0.366488266776658	-1.39377699121285	0.259230630254807	zero
YAL068C	-2.06592251734649	0.973232473080779	-4.28007994338068	-0.133041008167427	negative	-0.323282973023018	0.320871995922237	-1.00814433616537	0.41688421377581	zero
YAR002C-A	-2.72763856151203	1.07377402796026	-5.44613545166566	-0.623934189148871	negative	-0.597309605166432	0.239135835535662	-1.08882708546112	-0.0485950566630804	negative
YAR002W	-2.63242404992043	0.900742966391047	-4.57463314920757	-0.712689134097108	negative	NA	NA	-80.3168869838086	-0.350504196857562	negative
YAR003W	-2.64598855837799	0.949748077048003	-4.80905408837431	-0.75030119313559	negative	-0.553888737831161	0.210654707903625	-1.04529141208509	-0.126193112387509	negative
