Gene	Tx 0min Rep1	Tx 30min Rep1	Tx 60min Rep1	Tx 90min Rep1	Tx 0min Rep2	Tx 30min Rep2	Tx 60min Rep2	Tx 90min Rep2	Tx 0min Rep3	Tx 30min Rep3	Tx 60min Rep3	Tx 90min Rep3
YBL072C	413.404	478.788	403.397	385.763	417.513	296.79	376.512	304.395	355.15	393.908	381.1	293.719
YBL073W	0	0	0	0	0	0	0	0	0	0	0.273861	0.581187
YBL074C	9.2751	9.34724	12.5305	11.9744	13.3366	15.0035	14.1663	14.6518	14.4813	11.9649	16.3346	16.6573
YBL075C	8.96196	9.75405	10.2589	10.9918	12.6837	14.6152	13.3114	15.1872	16.9593	14.2598	15.5049	18.403
YBL076C	328.557	293.713	309.18	307.416	304.785	308.694	282.968	290.869	296.927	303.714	304.402	281.896
YBL077W	0.84714	0.162773	0.227042	0.278392	0.341068	0.129627	0.472254	0.147355	0.283012	0.61081	0.09494	0.402963
YBL078C	51.4287	55.6025	61.3327	59.9211	56.8665	70.4864	76.133	78.8421	55.7363	63.34	80.5812	99.3748
YBL079W	44.7006	40.0383	41.8607	41.9466	45.0289	48.173	43.267	45.1268	43.366	42.4853	45.6129	44.202
YBL080C	5.79802	6.27333	7.12089	7.02956	8.67258	9.09592	8.7866	9.63489	10.4748	8.10399	8.61762	9.21107
YBL081W	16.0507	14.7896	15.2054	12.3802	16.0282	24.4129	13.8498	15.4316	17.143	14.2654	12.1294	15.9001
YBL082C	15.0491	17.3496	16.5384	15.1528	17.356	20.6514	16.4149	18.3837	19.5594	19.8519	16.265	15.8533
YBL083C	24.8159	30.1241	26.5254	25.9047	27.0349	31.897	25.7559	27.88	30.7236	28.5234	25.2267	24.789
YBL084C	10.9696	10.2964	10.8788	10.978	12.3518	12.5042	11.8575	11.7943	11.4155	11.5012	12.2509	12.6722
YBL085W	26.7969	24.8561	24.2136	24.8867	27.5857	30.9422	27.5484	27.6866	27.6547	26.3195	28.5053	30.2195
YBL086C	11.2816	10.9893	9.95435	9.04377	11.5765	12.5198	10.7465	10.2059	11.0821	9.26634	10.6778	10.594
YBL087C	1466.8	1338.81	1366.82	1215.13	1294.33	1190.11	1124.28	1156.43	1342.33	1354.77	1147.42	1017.64
YBL088C	13.4586	11.6837	12.0268	12.8196	12.5882	14.2331	13.629	13.8003	12.2537	12.608	14.306	14.5531
YBL089W	11.9937	12.3522	9.1473	10.2477	13.6125	13.4444	13.2576	13.5664	12.5471	12.6504	12.4429	15.3874
YBL090W	39.1646	46.8239	33.9678	34.5002	38.3252	35.0416	34.4174	32.643	35.0726	33.7949	37.0036	28.0738
YBL091C	48.4998	59.1064	65.7342	70.708	87.9052	112.638	87.3785	94.3941	109.21	89.0086	92.8152	111.991
YBL091C-A	18.9847	22.741	18.615	22.46	18.8663	23.2966	22.5349	23.3898	22.9255	24.1051	25.7808	23.6556
YBL092W	6050.88	5503.65	5480.66	5386.81	5064.75	4718.16	4694.87	4811.92	4738.71	5125.5	5116.77	4423.25
YBL093C	78.9488	78.498	79.9861	86.8786	88.2961	96.8352	86.9966	93.4038	85.3804	89.5936	101.516	110.346
YBL094C	1.84473	2.48118	1.48321	0.606226	0.990275	1.97593	2.82804	2.24615	1.84886	2.66019	1.0337	1.75498
YBL095W	10.3076	10.2461	14.9546	15.7625	14.7185	15.6463	17.3535	17.9773	17.4015	15.8551	17.6513	19.8738
YBL096C	0.426419	1.96642	2.05712	1.26119	1.37345	2.74048	2.49601	3.11527	2.13687	2.15221	2.58062	3.65105
YBL097W	1.99935	1.9356	2.51435	3.04512	5.13936	6.84824	4.73695	5.52427	10.3916	4.56502	6.63591	10.8272
YBL098W	11.6657	14.0269	15.5349	16.4653	16.1818	16.9023	17.014	20.3077	14.6148	15.9026	19.0287	20.4514
YBL099W	255.904	241.281	290.332	306.775	228.886	264.526	278.913	329.338	245.607	255.196	263.587	320.558
YBL100C	0	0	0	0	0.31369	0	0	0.813161	0	0	0	0
YBL100W-A	1.04029	1.14353	1.1671	1.04945	0.954542	1.13278	0.991269	0.984712	0.994119	1.34315	1.38276	1.20832
YBL100W-B	3.27564	2.89405	2.88805	2.85212	2.55956	3.26034	2.9311	2.93409	2.41876	2.51266	3.01232	3.38567
YBL100W-C	0	0	0	0	4.12998	0	0	5.35295	0	3.69814	10.3466	7.31919
YBL101C	17.5913	15.925	17.5026	19.0411	22.5942	27.9084	25.4605	26.2799	25.4286	24.1856	27.1606	33.558
YBL102W	82.5643	82.2702	81.2228	79.4193	82.0733	84.78	84.5273	89.4134	83.463	87.639	83.8221	80.3032
YBL103C	17.6942	17.0074	18.6489	19.2728	21.6978	22.43	19.6447	22.8944	19.4858	19.844	22.721	23.1813
YBL104C	13.3423	14.416	14.7043	12.9319	14.4504	14.1106	13.1231	14.7147	13.616	13.9008	14.4723	14.1545
YBL105C	19.3602	19.5425	21.6618	23.9955	27.4028	32.1394	28.4504	29.3455	29.941	27.0761	31.2863	35.6754
YBL106C	23.1556	27.3587	29.8631	33.7992	24.6762	34.5261	35.3963	39.151	24.9561	30.7015	38.1367	45.1618
YBL107C	9.36808	12.5421	14.9429	17.3544	20.6226	22.1958	19.5209	20.4216	22.7154	19.8826	24.4354	21.6698
YBL107W-A	16.7846	0	0	0	0	0	0	0	0	0	0	0
YBL108C-A	0	0	0	0	0	0	0	0	0	0	0	0
YBL108W	1.3414	0	0	0	0	0	0	0	0	0	0	0
YBL109W	0.890701	0.342286	0	0.292708	0	1.09034	0.496538	1.23946	1.48782	1.07036	0.199644	0.423683
YBL111C	0	0	0	0	0	0	0	0	0	0	0	0
YBL112C	0	0	0	0	0	0	0	0	0	0	0	0
YBL113C	1.116	1.07682	0.9168	1.25571	1.3284	2.09375	1.58238	1.60783	1.88442	1.60933	1.28062	2.40614
YBL113W-A	0.110418	0.127297	0	0	0.177822	0	0.0923317	0	0	0	0	0
YBR001C	9.15551	11.181	12.7582	14.622	16.3242	18.9072	18.3555	19.909	19.0322	16.5746	19.1413	23.7179
YBR002C	16.0853	19.2256	17.7193	20.6447	24.2047	26.8226	22.2411	25.4678	26.6572	24.3525	25.3797	27.5328
YBR003W	28.3929	30.2192	29.0451	29.7944	31.6954	33.3884	33.0071	34.3224	32.2757	31.383	31.5191	31.716
YBR004C	20.8322	21.3576	22.1356	20.1026	19.3825	20.5453	21.2568	21.7162	18.1491	20.1335	22.4394	22.6549
YBR005W	33.3327	31.834	32.9851	35.325	30.8106	37.0011	39.143	37.8072	33.4732	40.7199	38.7268	46.5345
YBR006W	19.5288	19.8823	20.2904	20.3374	19.3346	19.2632	26.4474	25.948	17.8669	21.4878	26.9053	28.638
YBR007C	12.8662	12.7682	11.0754	10.9837	11.7175	13.3601	11.9701	11.4488	10.9944	10.4353	11.1311	11.05
YBR008C	7.30037	6.797	8.49993	9.14692	11.1318	12.2851	10.6328	11.9977	11.7067	9.60802	10.7376	13.108
YBR009C	1042.21	1104.81	1057.04	1062.43	1229.14	1119.89	1116.7	1024.38	1369.87	1161.99	1095.72	1017.08
YBR010W	662.691	556.585	534.233	484.457	541.19	412.495	490.261	443.274	548.763	564.296	516.824	442.453
YBR011C	1131.19	1082.86	1006.62	981.763	1021.01	1074.04	977.207	1032.07	916.578	981.134	979.669	952.413
YBR012C	19.4917	23.3422	23.0826	26.9626	30.7818	29.4094	29.1866	27.1236	25.8956	32.2479	31.3952	37.3023
YBR012W-A	2.79067	1.77505	1.58612	2.11088	2.57643	4.15241	3.3193	3.89173	3.32737	3.19168	3.67216	4.84062
YBR012W-B	4.04391	3.26227	3.23487	3.02814	3.93151	4.91251	3.86767	4.45137	4.12515	3.72075	4.10307	5.01452
YBR013C	37.0158	36.1253	37.7179	35.0478	42.2005	42.2281	43.058	46.8557	41.5064	39.9019	48.3023	46.5465
YBR014C	55.5904	54.8156	55.1692	52.1388	58.6899	63.7154	64.2812	60.7662	56.4282	54.0415	61.1681	59.5219
YBR015C	75.7741	73.6108	71.4259	67.8618	74.1847	78.3355	72.8718	73.0262	75.5079	72.1554	67.2133	67.6328
YBR016W	122.636	155.413	123.743	142.501	173.828	238.765	167.365	164.141	206.039	176.847	159.891	185.691
YBR017C	47.3796	48.0306	48.3077	47.0152	51.8469	56.0885	48.8969	49.4483	51.1407	49.0107	48.6029	47.8971
YBR018C	2.2138	1.81802	1.31668	1.19591	1.48957	1.44781	2.07941	1.83571	1.42851	1.22449	1.48862	2.29362
YBR019C	0.335012	0.273575	0.202019	0.247711	0.359678	0.29476	0.431879	0.393344	0.363742	0.241552	0.272202	0.398391
YBR020W	2.78075	2.71605	2.8258	3.02705	3.66966	4.98192	3.87545	4.55479	5.3804	3.57835	4.18119	6.91677
YBR021W	3.9546	4.75735	7.21382	6.11781	7.31263	9.42843	7.2803	8.76026	10.3238	7.88917	7.52559	8.52072
YBR022W	30.552	28.6378	37.1751	36.6452	33.5802	32.3781	34.1142	35.1977	31.0747	33.7949	36.8817	35.9655
YBR023C	28.9393	28.9165	31.382	34.0188	36.4554	38.2001	34.9254	38.4113	35.8585	36.3076	38.133	40.9111
YBR024W	9.71375	9.20375	9.61246	15.1597	16.5934	15.5618	16.0151	15.5557	16.7513	14.5181	18.5376	18.1269
YBR025C	324.463	294.661	311.082	320.915	373.803	352.227	319.653	318.463	400.164	341.345	334.079	331.328
YBR026C	54.5079	52.9444	51.1689	56.559	62.2525	60.3392	67.1611	67.626	59.0906	58.744	68.7187	71.845
YBR027C	7.68636	6.73462	6.42725	5.15292	6.68436	7.05688	8.9983	8.34286	8.31985	5.54206	8.06289	4.82619
YBR028C	20.6469	20.7549	22.5719	19.1478	22.3393	22.865	22.0933	19.9252	21.5504	19.8493	21.309	19.254
YBR029C	79.9478	82.24	77.7051	66.6371	73.7888	79.7683	73.9393	67.5946	68.2723	71.5215	68.4923	64.8275
YBR030W	21.3116	20.8724	19.8019	18.102	19.5657	18.7419	19.2765	19.2395	16.8597	17.3217	16.9058	17.3111
YBR031W	469.109	447.699	450.654	453.206	460.908	586.887	459.12	473.349	496.887	457.315	401.154	435.649
YBR032W	2.81729	0.541326	0.755059	0	1.13427	0	0.785275	0.49005	0	1.69278	0.631474	0.670055
YBR033W	1.45087	1.45912	1.7374	2.11006	1.51626	1.76661	2.66736	2.57739	1.57787	1.55062	2.60853	2.84866
YBR034C	79.5855	78.0149	82.4724	73.0032	69.0897	73.5136	66.1435	67.4149	63.2138	68.589	59.9164	57.2934
YBR035C	141.99	147.237	143.713	133.122	151.383	144.118	157.06	151.206	133.498	144.487	145.855	150.599
YBR036C	53.041	61.6032	67.6432	75.3574	76.0106	94.0915	83.634	95.8881	85.9502	83.171	91.6021	105.78
YBR037C	10.7152	12.2133	15.0199	16.1847	18.2655	19.4526	18.3597	18.5681	20.7489	18.5714	16.9118	22.3881
YBR038W	20.1384	21.1319	22.9201	24.8561	28.4959	36.0449	31.1618	33.4753	36.5752	30.1896	30.6724	39.8425
YBR039W	153.71	171.701	187.664	183.168	127.163	159.388	164.228	177.261	123.635	137.838	154.722	157.789
YBR040W	0.119619	0.505652	0.641182	0.511031	0.77056	0.366076	0.466788	0.499369	0.439586	0.689989	0.509424	0.739697
YBR041W	26.9822	29.7706	28.808	30.3621	31.4499	34.5791	34.3163	35.633	32.7629	32.319	36.3957	38.4833
YBR042C	26.576	22.8844	20.9282	25.0955	27.476	26.0814	25.7667	24.2266	26.3888	26.7124	28.2397	28.4824
YBR043C	20.2474	20.1855	19.7133	24.3119	25.5351	27.7079	27.0278	28.0766	24.0896	24.2667	25.4647	25.7551
YBR044C	14.3953	15.4611	14.5279	15.0238	15.2288	15.5886	14.977	16.3997	12.9654	13.7251	13.8638	14.7233
YBR045C	5.3964	4.17132	4.72426	5.27446	5.09234	5.56489	6.29679	6.18071	4.18421	4.90549	6.29042	7.30361
YBR046C	11.5176	15.2484	14.1243	16.6113	25.0982	28.1147	30.1793	33.1367	26.8547	25.776	32.2201	39.651
YBR047W	24.7265	22.8478	19.2106	18.4428	25.0556	28.3131	29.2721	31.4119	20.9764	21.8348	25.8431	23.5235
YBR048W	1602.41	1425.51	1445.03	1359.47	1409.69	1355.56	1282.13	1230.72	1393.11	1391.52	1268.3	1150.15
YBR049C	35.7281	35.8705	36.5833	36.3782	37.876	39.8838	36.3952	36.6337	37.385	33.6426	37.3892	37.7996
YBR050C	1.04293	0.969645	1.35249	1.39305	1.19196	1.17373	1.01276	1.22892	1.18014	1.28564	1.5157	1.5843
YBR051W	0.253305	0.87608	2.03664	0.499456	1.2238	0.46512	0.635443	0.264365	0	0	0.340658	0
YBR052C	98.0355	96.0336	95.3237	92.7373	120.28	111.813	115.343	115.027	127.59	113.04	118.949	126.744
YBR053C	42.7509	44.969	50.7314	54.7298	57.4654	69.5895	69.1224	70.9973	67.1472	59.264	73.5039	86.3888
YBR054W	115.613	154.736	211.549	217.395	143.942	164.272	213.555	284.549	139.362	160.723	216.07	271.514
YBR055C	15.665	17.5978	16.8161	16.6909	18.1058	18.2051	16.7574	17.9003	16.7566	16.4939	17.9057	16.5927
YBR056C-B	3.89651	8.98432	12.5316	0	0	0	3.25828	0	0	11.2379	10.4805	5.56041
YBR056W	60.7815	61.7314	67.1983	79.884	72.2138	78.8649	85.4428	91.002	72.8043	79.6764	101.95	107.915
YBR056W-A	178.063	220.158	232.388	312.934	234.81	272.466	304.267	328.582	193.979	357.253	371.349	408.768
YBR057C	26.8082	28.2841	26.4799	23.8584	27.789	27.6197	25.2066	25.6366	26.0172	25.0364	24.9395	23.1093
YBR058C	37.2843	33.3955	32.5137	30.8299	32.304	34.4684	33.9591	33.6399	31.5514	32.24	34.4001	33.7238
YBR058C-A	765.335	1014.43	948.619	905.154	914.713	1003.98	1001.96	921.297	985.394	938.41	897.039	1041.68
YBR059C	32.8135	29.6327	30.2503	34.1542	37.6966	46.4724	42.6778	43.2524	42.7471	38.7362	43.6891	54.5879
YBR060C	20.8271	19.9691	18.303	17.5185	19.5548	20.3854	18.0984	18.6122	19.2693	18.1911	19.2255	16.5851
YBR061C	28.142	32.444	33.2267	32.7722	33.7323	33.7792	31.7451	30.1199	29.9844	32.5747	28.8043	28.408
YBR062C	28.0349	29.6862	28.8296	32.231	37.2228	40.0204	39.0224	39.5317	41.2216	36.1188	42.0759	44.145
YBR063C	17.7334	14.5546	16.5162	15.0833	15.8731	15.2006	15.5221	17.0282	14.7439	14.7726	16.3668	17.2523
YBR064W	0	0	0.230826	0.141516	0	0.395363	0	0	0	0.206997	0.193045	0
YBR065C	16.7976	17.7105	19.7921	18.0659	18.9607	20.8897	20.1499	20.4635	17.8147	18.1012	20.0643	18.8714
YBR066C	147.163	151.744	167.298	214.428	160.059	186.05	199.617	246.211	144.302	166.767	219.4	254.713
YBR067C	317.388	222.243	187.185	211.611	308.23	335.626	270.577	268.887	342.914	276.777	250.883	262.322
YBR068C	92.8428	102.928	120.967	135.743	137.727	159.525	155.093	178.92	143.318	138.715	160.158	186.454
YBR069C	76.2623	73.9972	81.4466	76.0392	66.5867	72.6525	73.2928	79.3077	67.544	66.7709	64.2116	64.4958
YBR070C	22.3372	20.3067	19.4787	23.2817	22.5501	21.018	23.9753	22.8486	22.3872	22.2354	22.3434	21.5676
YBR071W	55.1473	55.8804	58.1895	67.7303	50.4806	63.6258	64.8169	72.4666	49.65	52.9045	64.9618	69.3595
YBR072C-A	0	0	0	0	0	0	0	0	0	0	0	0
YBR072W	199.851	173.986	155.388	238.455	226.545	219.067	338.979	488.588	203.83	219.934	347.217	557.256
YBR073W	28.8954	29.4475	30.5607	30.5035	31.1048	31.62	31.2081	31.7373	30.1918	29.5396	33.1614	30.1086
YBR074W	34.961	32.6974	33.8338	32.7102	36.5214	36.1929	32.8354	34.2755	36.4489	34.2309	35.4088	34.1353
YBR076C-A	94.0402	72.6281	91.0268	56.7075	74.2528	76.2798	100.014	84.8061	66.799	80.3132	73.0582	69.0531
YBR076W	0.601615	0.292034	0.712844	0.561902	0.739398	0.37792	0.556027	0.925302	0.571226	0.753407	0.915543	0.813333
YBR077C	41.2328	47.7841	44.1454	41.3935	46.5515	38.449	44.0215	41.5725	39.9224	41.1406	43.6522	41.6336
YBR078W	537.232	501.351	517.142	513.373	533.439	716.073	593.439	624.128	627.091	568.734	524.609	672.959
YBR079C	104.513	103.074	107.248	104.683	105.315	122.993	106.215	107.059	119.055	109.187	108.755	115.908
YBR080C	44.0185	42.669	46.3427	49.5893	53.0079	56.8714	52.7996	51.3124	53.8342	53.2802	58.1619	57.852
YBR081C	12.9878	13.4481	14.3703	15.9766	18.2641	19.0596	17.3133	17.8335	18.7691	16.3246	19.6118	20.2053
YBR082C	776.569	775.077	681.985	677.991	717.987	772.514	648.387	699.344	699.574	642.819	631.432	629.602
YBR083W	41.1017	38.7827	37.6748	33.6486	40.1855	39.5754	35.1359	38.2685	38.822	34.6617	34.8914	34.9849
YBR084C-A	1397.01	1391.2	1387.02	1435.05	1467.64	1498.61	1332.01	1410.97	1561	1458.51	1397.23	1350.33
YBR084W	74.1088	70.2602	76.8161	78.0351	86.6841	93.1426	75.9221	76.479	91.2871	82.8358	77.447	75.0909
YBR085C-A	1909.3	2278.54	2347.96	2486.31	2014.15	2110.68	2835.63	2844.41	1824.62	2048.6	2834.85	2905.33
YBR085W	2.22014	2.11822	2.21593	2.9058	5.79461	4.28749	3.77698	3.83516	5.44767	4.55393	4.04107	4.20603
YBR086C	88.0797	82.1225	79.9714	72.8808	80.6198	87.7119	80.621	78.0057	83.9909	80.3909	80.3951	79.8447
YBR087W	30.3024	30.5541	30.5504	26.3158	28.4796	28.1987	28.3309	26.4042	28.5613	27.4194	28.5096	25.6652
YBR088C	78.8835	73.2276	75.4642	73.8618	64.2673	63.8421	66.2082	65.5252	65.2294	62.6283	65.712	58.449
YBR089C-A	324.913	357.503	304.118	326.654	390.453	398.041	365.837	380.328	365.727	358.527	366.237	410.81
YBR089W	0	0	0	0.362862	0.118548	0.135167	0.307772	0.307304	0.295107	0.212304	0.247493	0.105046
YBR090C	26.2684	21.5959	27.699	25.6852	32.9414	20.1635	26.827	22.921	27.8377	31.981	27.7984	29.8041
YBR091C	29.6451	39.3218	37.9318	40.2257	40.0415	29.2659	39.7163	30.6069	42.1711	42.7498	37.2962	27.7479
YBR092C	122.276	103.805	99.249	74.919	116.202	114.439	80.0811	81.0379	122.55	99.3261	68.6838	67.0702
YBR093C	6.89007	7.29858	7.73416	7.71906	7.07915	8.37963	6.58457	8.75518	7.82473	7.61318	6.82927	8.58729
YBR094W	21.6021	21.8856	21.7547	21.5248	22.1281	23.215	21.6164	23.0142	19.9009	21.2118	23.5538	22.1813
YBR095C	22.2739	21.3991	23.7591	21.8862	20.7453	21.6768	21.4815	24.1505	18.7272	20.0573	23.6646	24.722
YBR096W	104.282	101.17	99.1926	99.3673	90.7178	93.017	98.3445	101.244	79.7864	92.687	110.114	112.938
YBR097W	12.9691	11.7674	11.9215	12.6808	12.935	13.5668	13.2962	13.9088	12.822	12.7366	15.2044	14.8882
YBR098W	8.2449	7.12487	8.86916	7.71019	7.58413	7.41386	7.60395	7.95547	7.12944	6.99506	8.73932	8.07248
YBR099C	4.01921	2.20648	6.77088	4.52852	4.16102	3.51433	4.32113	3.59546	3.45275	3.31195	3.98959	3.82367
YBR101C	56.3545	65.2556	65.1194	61.8453	60.5149	66.6794	63.328	64.3898	74.9893	62.0691	70.1087	69.3105
YBR102C	20.2415	19.5328	21.3213	21.335	22.9239	24.0517	23.3336	23.8715	22.538	20.3696	25.6856	25.3134
YBR103C-A	0	0	0	0	0	0	0	0	0	0	0	0
YBR103W	8.34642	9.16201	12.2903	12.9895	15.845	16.3731	14.7058	16.4891	16.9207	14.9696	16.6837	18.422
YBR104W	21.4792	22.9135	24.2227	25.5073	31.0533	27.7234	29.3907	33.1525	28.5516	29.0131	30.809	31.945
YBR105C	38.9412	34.6102	31.4088	29.3848	38.7124	40.6941	35.9837	34.5742	32.4003	29.7853	30.7355	29.4091
YBR106W	809.502	720.989	676.929	677.836	679.503	677.189	656.118	634.887	691.934	678.578	624.536	603.967
YBR107C	8.29556	8.22354	9.34631	7.0324	8.80708	9.16853	7.46698	8.9335	8.473	10.0578	8.8469	10.0283
YBR108W	15.9905	15.0143	15.0343	16.4028	17.4458	22.4602	19.2328	21.791	18.4113	17.9549	18.0369	22.7478
YBR109C	423.475	387.237	387.574	393.85	402.659	398.404	408.734	401.585	369.178	412.72	426.154	403.88
YBR109W-A	15.0509	17.3517	21.1774	9.27397	15.1491	10.3637	33.0372	1.96351	15.0846	24.4172	16.446	26.8474
YBR110W	28.3253	27.8395	32.1898	33.1772	35.072	36.2182	34.6946	34.2646	35.3977	33.4522	35.9	38.2106
YBR111C	93.4669	100.958	99.4564	101.265	106.12	104.546	108.366	109.855	104.683	110.736	116.954	113.17
YBR111W-A	126.749	142.789	120.989	135.23	142.14	112.649	137.446	121.411	107.311	111.42	154.114	150.315
YBR112C	41.7185	37.65	37.6789	37.2777	39.9706	51.4419	40.9057	44.5162	39.9761	38.0743	37.3293	45.491
YBR113W	0.772925	0.381891	0.177558	0.435434	0.711286	0	0.276995	0.230478	0.331995	0.159228	0.148496	0
YBR114W	11.0699	10.8968	10.7393	12.7844	14.0072	14.5525	16.011	15.1588	14.3986	12.4023	15.0673	16.8906
YBR115C	54.8379	51.1996	58.3161	61.6211	74.8084	84.6378	73.8	77.5014	74.2472	70.3994	72.2503	81.1257
YBR116C	4.53782	6.19238	7.14815	10.2257	4.39965	7.14203	10.5318	12.3715	6.12584	6.47699	10.3372	13.8762
YBR117C	2.78939	4.88999	7.09818	9.93684	3.60066	5.2143	7.98338	11.4346	4.35196	4.89328	7.8507	13.9934
YBR118W	911.835	771.781	859.003	913.547	859.189	884.981	821.416	1017.39	880.955	918.025	806.152	896.608
YBR119W	18.1821	19.3986	22.3131	19.773	19.7135	19.9878	18.9716	18.3934	17.024	15.726	18.9291	21.0529
YBR120C	24.0076	22.8371	23.7173	22.5011	24.2726	22.338	24.5764	25.2806	23.9534	21.7346	21.6451	20.4327
YBR121C	258.746	266.237	292.829	300.116	276.987	310.464	279.888	295.596	286.666	281.834	297.863	293.771
YBR121C-A	1223.51	1136.52	1447.4	1475.13	1446.41	1173.39	1361.96	1496.53	1261.39	1531.17	1600.9	1451.27
YBR122C	68.0848	69.3996	68.5187	69.8047	66.4304	63.6742	64.9685	61.9744	61.3317	63.0141	65.5946	68.5673
YBR123C	14.3847	15.0076	15.0464	14.7207	16.1328	15.94	16.9695	17.0261	15.8175	15.355	16.5365	17.9695
YBR124W	0.698315	0.536709	0.37431	0.917938	0.562298	0.213708	0.389289	0.971741	0.699877	0.503503	1.25218	1.99302
YBR125C	21.7669	22.5721	23.4685	24.5446	26.2684	26.6202	28.8307	29.3938	23.2311	25.0992	25.6979	27.5446
YBR126C	203.47	195.819	216.194	270.724	261.097	289.39	327.694	359.698	288.175	276.483	335.014	422.009
YBR126W-A	1449.57	1527.28	1246.54	1216.15	1393.32	1130.34	1340.57	1219.81	1181.01	1330.7	1362.04	1356.21
YBR126W-B	4591.51	4244.8	3614.36	3267.83	3707.75	4147.23	3886.97	4481.66	3698.96	3578.6	3837.27	3800.27
YBR127C	491.769	461.193	475.278	471.883	483.922	515.353	475.672	503.612	488.96	483.658	491.811	497.491
YBR128C	4.20768	5.11617	3.6474	4.79643	5.02923	4.58741	6.04738	6.17541	4.1512	4.33745	6.1008	5.06625
YBR129C	24.4023	24.5807	19.6483	21.4	23.0322	22.1789	21.6349	21.9601	19.8954	22.1638	21.4939	18.6853
YBR130C	38.945	37.7482	33.5538	33.4193	39.5075	36.3088	33.6158	33.4388	33.7473	31.5926	35.2715	33.3595
YBR131C-A	0	0	0	0	0	0	0	0	0	0	0	0
YBR131W	7.62948	7.63045	7.61502	8.16334	8.98656	8.60644	8.96182	9.49444	9.06207	8.82565	10.1023	10.927
YBR132C	19.2192	21.481	21.3401	22.8794	26.4314	27.2908	30.615	34.7829	26.6345	24.5738	29.4975	31.6345
YBR133C	33.433	33.0528	32.1235	30.898	33.3627	35.5667	32.6356	32.7935	33.4847	31.4913	31.2966	32.2684
YBR134W	0	0	0.543119	0	0.135981	0.155044	0.141213	0	0.169252	0.121763	0.113556	0.481975
YBR135W	107.657	114.623	108.963	102.017	106.167	127.563	109.617	114.737	105.106	108.034	92.4911	93.4429
YBR136W	12.1616	11.6101	12.3046	12.7365	12.4291	12.9332	12.356	12.7831	11.4714	11.7869	13.6575	12.9301
YBR137W	86.4811	73.1892	71.2466	77.4692	77.9298	64.1547	75.8053	82.1952	68.61	68.9491	79.0488	82.2314
YBR138C	10.4247	12.1531	12.3455	12.1409	11.7833	12.4691	13.7846	13.1983	9.02245	10.4248	11.0062	11.2615
YBR139W	76.4216	76.8228	81.6667	84.7303	84.9135	88.9473	96.4139	102.378	78.8823	84.1106	97.9906	105.132
YBR140C	35.4375	29.5467	31.9275	33.3376	32.1085	36.7516	34.4566	36.9938	32.6405	32.4792	38.0497	38.7493
YBR141C	10.9768	10.669	11.5684	9.29012	10.9057	12.1865	9.68723	10.1519	10.3921	9.78972	9.47055	8.04898
YBR141W-A	5.87123	0	9.44127	5.78832	0	0	0	0	5.88437	0	7.89595	0
YBR142W	28.5923	29.3852	32.1085	28.7169	29.8779	31.8007	26.1602	27.1611	27.4696	27.4817	26.8782	24.6874
YBR143C	173.319	182.081	194.362	186.921	197.346	201.735	188.933	196.991	193.257	192.752	201.996	187.61
YBR144C	0	0	1.2529	1.53628	0.941071	0.357666	0.97728	0	0	3.08979	1.04783	0
YBR145W	36.3074	40.7133	43.7625	47.6631	52.6702	57.526	62.0325	69.3697	42.6138	54.0192	56.8585	66.7974
YBR146W	50.9725	50.4564	50.7345	47.6534	44.5116	50.0255	44.8647	47.2363	46.5945	45.1168	47.1285	46.0888
YBR147W	6.96252	6.63491	7.50722	8.80839	7.7128	8.79405	9.22109	11.6348	7.0991	7.13848	8.65995	10.3951
YBR148W	1.25839	1.45075	1.65564	1.43396	1.72389	1.78551	1.57157	1.92736	1.60517	1.30797	1.67037	2.33214
YBR149W	225.374	238.338	223.548	239.854	220.836	262.931	265.425	280.466	211.777	234.696	269.032	291.779
YBR150C	13.2253	12.0288	11.5641	13.2818	14.1442	14.3924	14.0266	13.8116	13.4084	13.2359	15.9949	17.0996
YBR151W	40.8914	49.7307	54.6879	57.2233	62.0004	66.5358	65.4017	65.8784	73.9611	67.2474	72.664	74.8451
YBR152W	11.6208	14.775	13.3194	13.5287	13.8037	14.3012	14.2659	13.5475	13.2576	13.638	13.273	13.4665
YBR153W	27.9112	32.1166	30.0928	33.1777	30.6512	31.9219	33.6088	37.0088	30.9042	30.0145	31.7451	34.4434
YBR154C	131.844	144.085	138.079	123.598	127.803	126.219	117.342	117.934	117.926	121.21	121.879	105.531
YBR155W	14.1269	18.8425	19.883	21.2975	26.4356	27.7667	23.3645	22.7831	27.9182	24.3272	24.4269	24.0128
YBR156C	9.11593	11.1703	9.19555	8.07745	9.67078	9.85839	8.95558	8.87191	8.28155	8.32691	8.19813	7.68147
YBR157C	31.7123	29.7301	33.6231	31.7062	33.8334	33.503	36.7171	38.2927	27.2428	26.778	37.0244	34.5977
YBR158W	126.275	119.256	128.798	122.528	119.113	120.2	116.957	118.277	107.501	106.911	114.128	103.218
YBR159W	41.9255	49.3086	54.771	59.4368	72.7263	71.8814	69.9805	69.4331	75.2764	71.5427	78.1722	78.7511
YBR160W	52.2338	53.0475	51.2946	50.8672	48.2884	53.0811	51.4467	53.9319	49.3535	49.3342	51.1837	48.5924
YBR161W	18.8364	20.7364	21.6693	21.4296	19.8852	19.9026	22.365	23.236	19.0547	20.2772	23.1654	25.7512
YBR162C	126.095	142.629	170.242	200.642	207.289	306.962	268.979	294.119	296.399	257.619	271.619	390.425
