gene,assay,estimate,est_error,lower_95,upper_95,eff_sample,rhat,seed,run_limit_stop,is_pos,is_neg,category,attempts
YBR251W,writer_eraser_loss,-0.423946478963097,0.270534947169545,-1.0163167656193,0.250548759252608,529.885440845433,1.00144176720932,124,FALSE,FALSE,FALSE,zero,2
YBR251W,writer_add,1.45152045086077,0.326787988307218,0.78290786379439,2.24080763918691,1164.72188387001,1.00222148129925,124,FALSE,TRUE,FALSE,positive,2
YBR252W,writer_loss,-0.417744460760462,0.311355281845068,-1.04452748085389,0.369837353234776,344.812995306796,1.01114694924296,125,FALSE,FALSE,FALSE,zero,3
YBR252W,writer_eraser_loss,-0.355400007204338,0.224438685529235,-0.957835706964774,0.126103769030535,646.793812669611,1.00367718782214,125,FALSE,FALSE,FALSE,zero,3
YBR252W,writer_add,0.9190155471706,0.365349326214532,0.0734818161346603,1.66606924166254,571.876201861195,1.00918792539779,125,FALSE,TRUE,FALSE,positive,3
YBR253W,writer_loss,-0.383476106819792,0.270484139506913,-0.957350206614928,0.269716303953244,492.959805864237,1.00524972562374,123,FALSE,FALSE,FALSE,zero,1
YBR253W,writer_eraser_loss,-0.519434518299932,0.270984435961418,-1.09140567123589,0.0119980962565664,244.525904638775,1.01935364509677,123,FALSE,FALSE,FALSE,zero,1
YBR253W,writer_add,0.896430701884621,0.402871999734789,0.0647534692811862,1.77608513218061,1029.50498117309,1.00222686282308,123,FALSE,TRUE,FALSE,positive,1
YBR254C,writer_loss,-0.384605355664492,0.466660596732674,-1.3692316390155,0.616104950002875,208.284899348403,1.02293959712016,123,FALSE,FALSE,FALSE,zero,1
YBR254C,writer_eraser_loss,-0.393597578248537,0.26149887201236,-0.978380918739854,0.123869040080332,976.608439023446,1.00650503030919,123,FALSE,FALSE,FALSE,zero,1
YBR254C,writer_add,1.12407873015751,0.44282327343016,0.170180065100423,2.31476603973553,54.6774971658915,1.05623375687683,123,FALSE,TRUE,FALSE,positive,1
YBR255C-A,writer_loss,-0.479270580571161,0.395641457447732,-1.40263249000682,0.29167543037409,164.397857119492,1.01566316395324,123,FALSE,FALSE,FALSE,zero,1
YBR255C-A,writer_eraser_loss,-0.420296896933167,0.359646650109472,-1.23666551682892,0.467094694505389,431.641263260079,1.01341943599902,123,FALSE,FALSE,FALSE,zero,1
YBR255C-A,writer_add,1.1118548990271,0.579770270550931,-0.107654831689487,2.49365365389806,227.592700516839,1.01637517891619,123,FALSE,FALSE,FALSE,zero,1
YBR255W,writer_loss,-0.517228663140871,0.174073124137099,-0.890317686547781,-0.1395756126932,814.925831071347,1.00337919053731,124,FALSE,FALSE,TRUE,negative,2
YBR255W,writer_eraser_loss,-0.408546617970109,0.25488860168723,-0.9675133248664,0.16541036732315,1332.60942011908,1.00120715480127,124,FALSE,FALSE,FALSE,zero,2
YBR255W,writer_add,1.38880518109055,0.938208464343616,-0.649161056478699,2.23769948384654,48.6300682857106,1.09071352746561,124,FALSE,FALSE,FALSE,zero,2
YBR256C,writer_loss,-0.406878108928374,0.269870127726877,-1.08190384380352,0.161480057915002,588.248268257828,1.01079440801735,129,FALSE,FALSE,FALSE,zero,7
YBR256C,writer_eraser_loss,-0.371996442839312,0.328517224759585,-1.03051215702382,0.314141938804208,608.529352700943,1.00307968688125,129,FALSE,FALSE,FALSE,zero,7
YBR256C,writer_add,1.02294301651323,0.527914432191725,-0.123627761933458,1.97641021358731,393.928466991458,1.01070382734859,129,FALSE,FALSE,FALSE,zero,7
YBR257W,writer_loss,-0.513720224977498,0.178630103454429,-0.863625668963276,-0.0786680149637792,632.819372400467,1.00719513811023,124,FALSE,FALSE,TRUE,negative,2
YBR257W,writer_eraser_loss,-0.457689740675755,0.26167119031319,-1.08197374072263,0.0791342216763083,729.29027028409,1.00245260127004,124,FALSE,FALSE,FALSE,zero,2
YBR257W,writer_add,1.46200486892269,0.67440596796342,0.258592991627431,3.34012016641978,163.108358468173,1.02444035609959,124,FALSE,TRUE,FALSE,positive,2
YBR258C,writer_loss,-0.552397241386339,0.283446716980719,-1.13260281605581,0.0413823915430024,535.874033589206,1.00762618364362,129,FALSE,FALSE,FALSE,zero,7
YBR258C,writer_eraser_loss,-0.329066516361123,0.315214459251854,-0.941374364752499,0.336842935250742,1236.7389730909,1.00409343624372,129,FALSE,FALSE,FALSE,zero,7
YBR258C,writer_add,0.972314892748477,0.684812114300642,-0.997103519835786,1.98583817739266,23.2513834190606,1.09821732068212,129,FALSE,FALSE,FALSE,zero,7
YBR259W,writer_loss,-0.545810264998284,0.179100803816785,-0.904703937654341,-0.152475179880768,497.23722670311,1.00264446042775,126,FALSE,FALSE,TRUE,negative,4
YBR259W,writer_eraser_loss,-0.41417813275674,0.338305285019772,-0.893231953688577,0.334435994454651,50.9949814262602,1.08732102296924,126,FALSE,FALSE,FALSE,zero,4
