Gene	rph1d_RNA_Rep1	rph1d_RNA_Rep2	rph1d_RNA_Rep3
YPR002C-A	4.33753	0	5.48668
YPR003C	4.38983	4.90139	4.71069
YPR004C	51.9747	48.7146	48.2283
YPR005C	4.28659	3.37005	3.5036
YPR006C	2.63737	2.33344	2.43929
YPR007C	0.257173	0.404994	0.487959
YPR008W	25.723	26.6524	24.5767
YPR009W	28.3376	29.6223	26.3846
YPR010C	141.542	140.872	139.349
YPR010C-A	385.943	414.967	425.063
YPR011C	12.2619	12.2086	11.8865
YPR012W	35.2851	22.5191	25.8403
YPR013C	8.15055	7.42018	8.01461
YPR014C	6.20943	7.17094	7.52723
YPR015C	0.423663	0.954068	1.17899
YPR016C	216.146	227.477	211.73
YPR016W-A	66.4438	54.6718	57.7821
YPR017C	27.045	23.0276	22.4684
YPR018W	10.6457	10.1912	9.46678
YPR019W	20.4702	21.4581	19.9292
YPR020W	100.404	119.253	110.391
YPR021C	10.3834	11.9469	10.4599
YPR022C	14.9919	14.5058	12.8303
YPR023C	33.1334	32.494	33.0412
YPR024W	46.4838	49.3295	46.1002
YPR025C	10.924	12.3819	11.7994
YPR026W	4.61901	5.11616	4.59743
YPR027C	5.23387	6.20991	4.89734
YPR028W	287.749	289.882	280.431
YPR029C	24.2335	25.252	24.6173
YPR030W	1.91076	1.84146	1.99146
YPR031W	7.6412	8.23652	8.20512
YPR032W	11.8198	12.4022	10.4882
YPR033C	125.677	127.096	121.202
YPR034W	31.8552	34.6419	33.2206
YPR035W	237.869	233.231	229.227
YPR036W	149.2	145.251	145.922
YPR036W-A	840.707	948.716	810.358
YPR037C	27.1033	25.1746	25.5965
YPR038W	17.0037	15.0548	16.9678
YPR039W	0.48196	0	0.914468
YPR040W	16.6852	14.54	15.9422
YPR041W	131.801	137.064	130.035
YPR042C	13.3332	13.5239	13.0722
YPR043W	5625.87	5380.32	5335.39
YPR044C	1934.12	1861	1875.57
YPR045C	17.1518	17.9143	15.7021
YPR046W	13.5572	14.8003	14.648
YPR047W	8.20067	8.69869	7.83707
YPR048W	16.9011	18.5333	17.2762
YPR049C	8.1385	8.43012	7.82586
YPR050C	28.4701	21.1363	21.7041
YPR051W	18.8891	23.4457	17.4967
YPR052C	643.408	705.5	650.108
YPR053C	42.5505	40.5399	39.7268
YPR054W	8.63525	9.53708	8.0333
YPR055W	11.2928	12.5405	10.8664
YPR056W	16.22	18.1167	17.7884
YPR057W	14.1428	14.9146	14.5439
YPR058W	27.0297	26.5329	25.3089
YPR059C	34.3443	39.4869	35.3696
YPR060C	42.5854	53.2393	46.3464
YPR061C	4.53261	5.2529	4.64328
YPR062W	70.4563	70.9033	78.4182
YPR063C	143.424	150.323	150.626
YPR064W	1.71695	0.849777	0.31026
YPR065W	21.8512	23.2448	21.5186
YPR066W	6.18509	4.74328	5.82703
YPR067W	27.9618	25.6294	23.6084
YPR068C	4.46811	4.2445	5.15048
YPR069C	237.675	243.908	234.471
YPR070W	12.421	13.5604	13.3915
YPR071W	11.8133	12.2032	12.5439
YPR072W	39.5442	40.812	38.6069
YPR073C	87.7787	86.4514	87.4167
YPR074C	549.93	546.803	511.026
YPR074W-A	0	4.94299	0
YPR075C	30.5266	30.9702	31.6482
YPR076W	31.2905	32.0032	31.159
YPR077C	1.36399	0.590698	1.07834
YPR078C	0.482099	0.459319	0.457366
YPR079W	12.6716	11.9473	12.0955
YPR080W	703.171	708.556	696.058
YPR081C	7.48603	8.72052	7.50615
YPR082C	27.2742	26.0053	28.7016
YPR083W	6.32937	7.28508	6.44055
YPR084W	11.9249	10.4904	9.92998
YPR085C	8.21038	8.9562	8.84241
YPR086W	41.3579	45.1222	39.6059
YPR087W	85.4343	83.0585	86.0136
YPR088C	46.5115	50.5478	48.2576
YPR089W	17.0858	17.548	16.2477
YPR091C	25.9906	26.2251	24.1238
YPR092W	58.0669	73.5546	51.4154
YPR093C	4.34357	3.17429	4.33536
YPR094W	53.6024	43.0416	43.4364
YPR095C	7.14931	7.81178	6.58543
YPR096C	5.33554	2.64074	2.89246
YPR097W	25.1402	26.0271	25.1531
YPR098C	50.7913	54.1087	53.2783
YPR099C	24.4663	27.2457	31.9306
YPR100W	35.4343	36.5367	33.9975
YPR101W	13.8305	18.2291	20.9175
YPR102C	741.442	761.834	764.388
YPR103W	113.347	117.076	104.125
YPR104C	12.2128	13.6832	12.8391
YPR105C	20.9803	22.2445	21.4533
YPR106W	14.1745	14.3568	13.9862
YPR107C	11.0959	12.3976	13.1934
YPR108W	71.9189	74.3659	71.2744
YPR108W-A	0	3.12512	2.28201
YPR109W	14.9701	14.4512	14.3064
YPR110C	171.362	177.189	157.695
YPR111W	7.07746	7.68766	6.64098
YPR112C	38.9554	40.0284	38.654
YPR113W	138.492	166.372	139.172
YPR114W	71.6445	73.1237	65.5781
YPR115W	17.8497	18.1216	17.0576
YPR116W	8.46022	11.3641	8.52499
YPR117W	10.8501	12.1144	10.918
YPR118W	69.6494	70.0059	67.9979
YPR119W	24.646	24.2482	23.1762
YPR120C	10.0995	9.29639	9.36845
YPR121W	5.05023	5.48626	4.74603
YPR122W	13.7946	15.4539	14.4023
YPR123C	80.2773	72.07	87.5684
YPR124W	88.675	87.3441	85.3129
YPR125W	25.8947	27.0832	26.242
YPR126C	84.4494	100.724	80.1169
YPR127W	25.5696	27.5337	26.1574
YPR128C	25.2338	25.4985	24.73
YPR129W	47.0218	49.1629	46.3978
YPR130C	46.1633	44.3247	39.5406
YPR131C	29.6939	32.2558	30.7528
YPR132W	2176.13	2170.84	2226.46
YPR133C	37.0834	38.6169	38.7125
YPR133W-A	769.631	856.242	1011.3
YPR134W	12.4776	14.388	12.8358
YPR135W	12.1112	12.181	12.5363
YPR136C	35.7466	30.5485	30.7475
YPR137W	39.6647	40.8412	39.7638
YPR137C-B	0	0	0
YPR137C-A	0	0	0
YPR138C	20.8854	19.5177	17.7717
YPR139C	38.1588	35.5503	37.56
YPR140W	18.1892	19.3587	19.2522
YPR141C	7.1525	7.43029	6.79239
YPR142C	16.2444	16.1458	14.2321
YPR143W	38.8635	39.4274	36.7907
YPR144C	38.2243	37.4358	32.6417
YPR145W	198.985	210.653	188.939
YPR145C-A	2.53725	2.1976	4.81416
YPR146C	51.7453	56.4712	47.4542
YPR147C	23.8053	24.4368	22.7831
YPR148C	46.933	52.4852	50.6247
YPR149W	348.293	379.913	338.538
YPR150W	1.07545	0.665347	1.16603
YPR151C	0.338247	0.878902	1.14096
YPR152C	5.074	5.40651	5.44859
YPR153W	14.2219	15.241	12.044
YPR154W	42.4682	38.24	37.2312
YPR155C	7.72352	7.77808	7.05406
YPR156C	9.45004	8.74562	8.31842
YPR157W	2.54198	3.05092	2.50344
YPR158W	12.665	11.0409	10.975
YPR158W-A	0	0	0
YPR158W-B	0.100221	0.0723376	0.0897975
YPR158C-D	4.04468	4.28495	3.62576
YPR158C-C	13.2779	12.3461	11.263
YPR159W	67.4501	65.6523	61.8414
YPR159C-A	0	0	0
YPR160W	7.36553	8.00397	6.71808
YPR160W-A	10.2691	8.89443	19.4845
YPR160C-A	17.8494	20.9165	13.9454
YPR161C	22.0533	24.5977	22.2214
YPR162C	10.5091	11.2424	10.4447
YPR163C	287.2	287.1	259.527
YPR164W	15.7113	17.9309	16.2567
YPR165W	222.373	224.642	224.681
YPR166C	70.325	62.0117	71.5401
YPR167C	3.35853	4.66784	4.5941
YPR168W	20.8781	18.2447	20.3965
YPR169W	36.93	37.0663	36.8362
YPR170C	2.4098	2.9221	3.04823
YPR169W-A	216.261	291.053	281.972
YPR170W-B	903.109	910.047	979.015
YPR170W-A	148.207	166.877	178.097
YPR171W	13.3865	14.1929	12.5655
YPR172W	48.9331	48.8478	55.4524
YPR173C	37.0592	35.9527	34.174
YPR174C	17.1995	20.2984	17.1123
YPR175W	12.2304	12.1093	11.8724
YPR176C	17.0302	18.4879	18.3762
YPR177C	7.84293	10.9279	9.05807
YPR178W	7.26421	7.11383	7.54953
YPR179C	6.90504	6.80489	7.42269
